3,66,105,76,67,109,76,106,105
4,81,87,58,69,97,67,89,93
5,56,76,73,80,59,76,98,94
6,80,66,109,76,105,94,103,71
7,98,67,88,101,98,56,62,108
8,93,52,101,72,85,94,104,64
0,84,50,103,89,109,88,68,87
1,103,67,86,98,53,101,103,101
2,86,101,98,53,74,107,66,73
3,72,71,98,83,80,81,54,88
4,57,87,55,88,109,103,62,102
5,86,82,96,90,67,79,64,85
6,108,85,81,80,98,80,82,82
7,70,56,104,93,93,60,85,86
8,59,88,57,106,57,85,53,99
0,68,84,69,71,73,97,50,51
1,71,71,89,62,107,52,105,90
2,88,108,63,93,69,109,52,64
3,71,107,92,100,72,87,63,95
4,65,70,96,88,93,75,104,77
5,79,98,65,59,79,101,99,74
6,50,63,97,102,80,89,109,84
7,53,50,66,78,107,107,50,59
8,76,86,88,88,67,63,92,103
0,101,102,59,88,75,107,67,101
1,55,103,97,75,55,106,79,76
2,62,70,105,74,81,108,51,104
3,60,97,104,81,55,81,97,98
4,60,90,87,75,58,109,73,72
5,99,105,108,74,101,53,78,74
6,70,51,73,59,61,71,108,73
7,80,90,50,99,64,73,57,107
8,106,72,100,68,92,50,101,92
0,84,109,92,52,107,93,86,78
1,56,56,52,62,76,54,50,84
2,62,58,73,108,77,65,61,97
3,101,71,103,76,97,97,104,107
4,74,79,69,100,55,102,88,69
5,60,81,97,55,109,61,93,85
6,101,70,59,103,62,85,66,59
7,70,99,108,89,98,71,97,57
8,106,101,53,53,78,104,100,103
0,108,73,97,65,94,78,93,89
1,66,68,68,100,52,80,92,100
2,71,90,97,51,93,91,106,91
3,65,94,86,80,65,100,99,72
4,83,104,104,65,77,87,55,50
5,84,97,92,73,94,90,76,92
6,103,94,102,74,107,66,52,108
7,50,59,87,81,99,81,81,91
8,89,64,52,97,85,101,100,82
0,82,91,92,81,103,66,103,103
1,69,78,81,77,61,87,93,104
2,88,73,66,106,108,59,95,50
3,69,76,52,88,71,80,72,103
4,107,81,80,86,106,65,71,78
5,97,59,94,54,52,93,98,89
6,97,68,98,109,76,79,63,59
7,73,76,86,58,77,64,73,97
8,58,87,91,75,80,89,108,99
0,55,83,60,106,69,95,79,87
1,90,75,65,62,92,83,50,50
2,99,87,90,55,100,97,109,106
3,68,109,87,54,53,52,93,60
4,55,105,51,67,94,91,100,98
5,104,54,100,106,64,88,60,80
6,103,74,89,108,105,50,88,79
7,71,81,56,59,105,65,82,99
8,105,56,82,79,91,79,64,69
0,78,64,91,89,78,74,96,75
1,60,55,65,85,96,79,94,69
2,69,60,65,94,84,104,101,62
3,72,108,63,99,81,103,73,78
4,64,93,52,90,55,82,72,92
5,52,70,106,91,89,87,76,71
6,53,103,78,59,104,51,78,56
7,94,97,53,82,79,55,62,76
8,65,60,78,66,73,89,65,61
0,54,107,94,57,80,74,66,87
1,99,67,99,64,90,61,50,97
2,73,67,76,62,106,67,78,101
3,85,66,58,66,56,71,84,97
4,95,92,75,85,92,101,61,76
5,102,103,73,60,52,63,102,99
6,86,81,97,55,84,94,82,97
7,68,77,77,59,90,67,62,91
8,103,107,56,104,52,84,104,66
0,52,73,96,57,95,64,86,76
1,92,89,76,108,95,103,68,70
2,102,108,85,63,59,100,91,75
3,97,50,74,89,71,71,95,94
4,74,69,54,53,56,85,96,105
5,84,74,100,73,59,70,62,58
6,108,105,65,68,91,97,77,82
7,68,75,57,59,82,99,75,65
8,74,72,104,84,105,107,57,87
0,84,89,50,61,59,107,50,89
1,101,64,72,76,97,65,67,105
2,62,78,76,99,74,82,93,75
3,84,102,63,55,103,96,87,50
4,101,60,83,51,106,108,58,77
5,106,71,72,87,58,60,78,64
6,64,99,74,95,92,72,80,69
7,63,57,91,108,92,68,109,108
8,108,109,61,62,78,87,95,99
0,106,80,72,62,106,75,88,72
1,61,69,94,74,100,60,77,76
2,100,90,109,93,104,52,58,61
3,57,86,79,81,60,58,63,85
4,77,55,98,86,68,53,56,88
5,68,57,103,65,94,102,96,83
6,100,60,103,53,74,93,75,76
7,106,51,87,56,68,84,81,82
8,90,66,84,93,101,86,68,58
0,52,69,80,61,75,85,65,102
1,107,90,62,62,60,56,97,64
2,81,109,83,93,59,97,106,88
3,72,96,106,108,87,86,60,89
4,100,63,69,95,84,85,57,100
5,57,51,88,53,96,56,53,58
6,86,70,98,92,67,64,65,85
7,98,93,93,107,71,93,108,53
8,96,96,100,100,52,50,67,108
0,68,95,51,98,77,82,69,108
1,106,70,82,93,70,61,84,76
2,86,96,87,74,90,107,56,94
3,80,108,83,51,71,75,108,96
4,107,50,96,63,90,53,65,56
5,53,97,108,92,51,67,97,97
6,66,54,104,71,79,94,82,52
7,84,74,107,72,63,109,83,88
8,60,108,71,66,64,57,103,103
0,53,63,62,72,71,78,63,56
1,98,107,100,95,108,101,79,56
2,107,90,57,100,100,54,86,78
3,85,57,68,101,58,52,68,96
4,109,91,68,72,79,85,61,102
5,62,87,64,55,74,55,79,63
6,74,92,60,51,71,107,103,87
7,70,63,93,76,56,81,104,69
8,99,51,101,104,50,100,67,87
0,62,56,70,104,65,95,79,56
1,64,92,63,62,67,92,97,90
2,93,61,102,75,75,92,58,92
3,94,94,103,82,78,55,70,57
4,86,101,83,100,89,98,69,71
5,59,63,61,87,53,85,100,107
6,100,87,91,59,65,79,102,90
7,105,71,62,79,102,75,72,87
8,93,65,72,77,86,95,52,53
0,108,81,58,58,85,103,104,75
1,66,92,71,60,82,56,59,87
2,52,95,63,91,83,53,54,80
3,51,55,74,97,60,86,107,51
4,106,63,56,66,92,95,83,107
5,79,55,75,73,79,81,92,55
6,72,90,91,67,101,96,108,89
7,69,65,61,79,94,92,79,106
8,102,103,106,75,65,86,54,68
0,98,80,61,92,72,107,70,78
1,106,100,82,108,105,72,54,52
2,72,52,59,51,83,66,57,55
3,55,87,92,65,85,96,67,73
4,70,54,73,75,96,81,75,102
5,68,61,105,103,95,56,70,55
6,53,89,61,94,94,104,76,101
7,71,106,94,66,103,101,86,87
8,96,61,50,85,106,69,72,106
0,62,60,57,86,100,81,73,78
1,50,89,82,52,108,108,96,65
2,95,87,103,76,74,83,84,75
3,64,69,95,69,106,102,61,70
4,87,101,82,65,84,91,88,89
5,56,86,58,50,73,92,68,94
6,93,79,87,55,52,90,86,80
7,109,69,69,73,80,67,84,89
8,105,73,66,59,77,80,98,99
0,87,101,71,50,81,79,68,89
1,94,99,94,73,86,67,75,55
2,93,60,71,54,102,93,96,95
3,103,60,62,85,67,61,54,73
4,76,51,66,61,87,108,75,107
5,74,66,65,91,70,106,69,95
6,104,97,83,51,106,79,88,69
7,103,55,77,50,69,104,90,61
8,55,56,102,79,85,72,105,67
0,78,83,59,107,100,70,79,97
1,107,82,93,77,97,96,103,96
2,107,97,65,51,105,62,89,69
3,105,100,109,103,101,107,52,74
4,107,103,103,105,52,83,94,103
5,87,96,59,55,108,58,72,68
6,62,98,58,69,50,76,102,67
7,77,92,98,106,103,78,88,103
8,64,70,95,78,65,83,75,56
0,64,100,76,94,65,51,63,89
1,76,101,73,79,60,58,97,91
2,101,79,69,52,86,72,106,84
3,80,108,71,84,87,89,104,78
4,61,96,109,52,53,72,60,77
5,51,56,93,62,80,53,90,65
6,95,107,57,92,53,103,75,62
7,85,100,60,61,104,87,109,105
8,84,55,100,83,78,71,71,97
0,61,93,53,70,56,104,51,51
1,82,68,103,57,98,56,96,93
2,86,75,94,98,98,84,109,105
3,57,107,98,80,61,62,99,65
4,53,104,55,67,91,81,68,83
5,59,59,74,90,60,81,89,51
6,69,61,58,91,73,92,85,108
7,79,64,88,51,99,80,89,99
8,77,107,69,82,61,97,101,90
0,73,71,50,62,105,58,89,70
1,88,83,68,53,96,90,81,81
2,92,73,66,74,81,83,61,69
3,93,56,68,95,50,103,71,93
4,98,107,100,92,95,63,57,50
5,55,96,108,63,58,88,52,109
6,104,83,101,96,52,55,90,75
7,74,56,65,60,109,95,69,100
8,72,52,92,61,89,99,61,100
0,91,58,97,69,77,59,56,68
1,64,55,101,69,85,85,106,103
2,72,63,98,71,106,57,99,108
3,56,63,78,93,70,56,107,83
4,78,59,75,56,103,63,58,91
5,104,75,100,98,88,107,84,54
6,51,101,74,88,89,109,71,108
7,97,99,88,70,88,81,64,64
8,58,86,81,58,87,63,108,84
0,89,69,53,81,56,50,105,109
1,106,76,94,75,63,80,89,102
2,74,81,69,90,93,50,101,60
3,58,89,90,62,63,55,55,99
4,61,62,109,87,63,107,75,81
5,69,75,50,72,52,68,72,77
6,85,84,84,86,98,64,90,95
7,64,50,104,100,70,92,70,73
8,95,101,105,109,90,87,52,94
0,99,84,55,93,91,76,93,90
1,95,69,102,95,68,97,54,76
2,95,108,103,73,51,90,102,63
3,63,101,80,97,107,50,83,73
4,99,51,52,90,53,69,94,54
5,58,63,94,64,63,84,106,56
6,86,81,108,93,54,83,101,72
7,86,100,78,59,84,69,108,98
8,59,64,81,97,96,94,74,109
0,74,72,60,75,69,82,60,71
1,57,103,107,74,61,54,67,104
2,93,78,67,102,98,77,80,97
3,109,71,72,105,57,78,59,60
4,70,69,65,96,88,69,56,73
5,103,81,77,50,104,92,69,108
6,108,57,95,59,53,51,52,102
7,92,51,97,98,88,103,72,75
8,69,54,102,56,54,72,91,109
0,90,55,86,97,99,56,73,62
1,102,81,85,85,86,108,77,58
2,80,68,106,94,86,109,74,95
3,106,93,86,69,106,51,98,58
4,104,103,73,92,79,103,100,56
5,73,92,54,104,80,58,76,85
6,99,74,80,100,71,95,82,76
7,72,108,68,59,79,60,80,108
8,89,92,80,75,59,97,59,103
0,61,63,108,76,85,56,70,53
1,63,83,77,101,86,83,69,90
2,63,107,50,97,101,59,102,56
3,106,71,109,106,80,95,54,96
4,107,91,69,68,81,56,61,83
5,67,87,91,64,82,50,68,91
6,106,53,71,108,86,84,74,83
7,58,62,100,50,83,109,85,69
8,56,73,82,68,82,59,73,90
0,62,83,56,65,84,66,102,85
1,56,82,62,56,81,101,95,67
2,109,73,72,70,56,89,107,107
3,69,58,56,73,68,80,105,95
4,56,73,63,85,104,103,90,104
5,108,105,88,66,97,88,83,50
6,91,51,87,98,55,81,51,50
7,61,62,69,70,68,88,104,72
8,62,71,68,101,95,109,62,93
0,78,95,88,61,63,88,68,109
1,90,73,108,94,69,103,52,83
2,102,77,59,109,52,62,93,88
3,67,96,67,74,103,100,96,86
4,61,102,56,86,85,80,66,62
5,84,96,72,107,56,109,95,93
6,55,68,65,81,90,68,71,59
7,52,64,64,56,82,109,86,75
8,55,106,92,58,56,70,106,63
0,79,53,64,55,67,76,89,84
1,57,88,82,60,54,109,94,91
2,84,67,65,83,69,99,103,52
3,100,75,90,74,105,89,52,72
4,55,103,104,59,80,66,75,103
5,57,51,105,57,92,54,72,89
6,107,59,63,88,81,62,109,67
7,77,75,108,89,58,53,64,84
8,59,61,64,67,50,100,59,69
0,105,65,108,95,50,94,102,97
1,76,102,103,66,75,57,74,54
2,59,75,86,95,100,75,66,102
3,55,104,75,94,94,91,68,94
4,61,66,88,53,51,96,67,99
5,100,88,76,91,68,95,94,98
6,87,70,77,108,66,85,79,57
7,78,56,79,83,82,80,52,106
8,74,76,55,105,50,72,64,54
0,59,65,72,75,108,94,53,65
1,100,84,102,64,85,56,80,78
2,78,58,102,84,109,96,64,66
3,97,62,72,71,87,64,52,59
4,103,61,80,101,82,69,53,62
5,88,80,56,58,88,102,67,93
6,60,52,98,51,91,66,90,82
7,67,63,108,61,52,87,83,57
8,108,56,54,50,71,103,70,87
0,100,108,101,67,64,56,96,98
1,62,94,99,101,77,109,64,71
2,73,103,63,60,107,84,85,88
3,99,56,73,103,101,101,62,56
4,98,60,84,54,82,61,60,87
5,81,93,80,87,87,72,50,88
6,75,72,94,79,96,103,96,71
7,63,107,81,96,67,52,103,86
8,102,84,81,63,97,68,75,89
0,72,55,100,73,69,80,102,54
1,57,102,96,101,84,52,50,77
2,86,90,81,105,50,93,93,87
3,76,50,54,56,74,73,77,96
4,80,91,102,54,75,79,93,100
5,53,100,109,52,84,71,93,106
6,68,62,74,87,55,50,108,50
7,50,63,71,87,84,64,95,67
8,76,75,72,108,98,70,100,58
0,98,60,73,82,90,51,62,90
1,70,71,71,96,81,76,84,96
2,96,96,106,108,100,99,76,68
3,55,64,87,65,98,86,106,69
4,64,93,75,53,67,69,104,87
5,50,107,66,53,103,66,103,63
6,95,74,108,50,69,57,103,54
7,92,54,57,69,55,65,94,83
8,103,82,73,56,52,90,55,71
0,53,61,65,53,56,97,61,96
1,66,54,69,105,90,87,100,103
2,99,108,55,65,94,72,108,60
3,94,60,56,82,90,100,58,52
4,81,58,107,74,80,83,97,80
5,102,77,61,86,56,79,99,85
6,102,105,56,90,57,104,61,76
7,105,81,68,96,81,104,63,62
8,56,81,76,64,107,63,69,73
0,70,51,76,70,104,52,69,73
1,87,66,105,85,57,66,54,102
2,65,93,65,68,70,97,70,85
3,104,108,59,82,105,109,74,95
4,57,75,59,60,86,89,107,70
5,68,61,78,84,90,71,69,55
6,60,98,53,87,108,109,86,83
7,71,98,62,69,56,71,90,64
8,91,51,64,54,88,77,103,66
0,90,80,62,75,63,107,101,64
1,53,98,104,59,72,83,84,106
2,66,64,81,104,69,92,81,59
3,77,101,64,103,100,90,89,76
4,93,61,59,58,81,101,108,65
5,98,87,53,75,109,50,98,78
6,54,109,109,69,63,86,96,95
7,54,55,52,59,93,73,92,69
8,59,64,54,58,90,83,62,68
0,104,85,69,103,89,81,93,59
1,56,79,82,88,88,71,80,72
2,70,69,61,70,92,82,81,68
3,78,75,86,92,67,81,71,60
4,65,89,74,104,76,86,57,86
5,69,109,95,62,106,69,94,69
6,70,86,91,80,104,101,96,61
7,103,81,60,77,54,60,70,85
8,73,106,58,63,50,104,88,74
0,97,97,55,96,60,57,100,79
1,107,67,96,87,73,94,73,59
2,103,53,100,99,102,102,98,101
3,56,79,51,74,72,74,98,84
4,72,99,89,68,60,96,74,67
5,57,77,102,72,64,52,100,66
6,93,65,61,63,63,80,88,50
7,57,76,78,62,80,74,104,66
8,59,102,106,103,89,89,68,50
0,64,54,108,100,85,103,109,93
1,97,100,97,73,99,80,104,60
2,51,53,94,61,104,102,106,90
3,104,64,97,88,85,83,63,96
4,55,108,64,63,51,78,97,62
5,63,90,55,72,91,56,99,65
6,97,98,80,96,85,78,82,68
7,79,57,53,50,100,97,55,90
8,85,95,101,65,99,58,53,51
0,103,84,84,71,88,52,95,108
1,67,83,78,58,91,94,55,94
2,59,91,100,59,63,57,82,65
3,52,91,63,62,107,98,77,63
4,91,61,51,82,77,109,59,94
5,86,57,104,61,75,102,86,66
6,108,62,90,73,82,51,65,61
7,59,67,72,51,55,86,62,109
8,94,106,78,87,79,106,102,106
0,53,103,91,67,62,103,102,68
1,79,69,107,83,107,74,59,65
2,82,56,68,105,84,88,59,88
3,101,57,72,85,65,104,77,73
4,105,76,61,102,80,83,59,94
5,66,73,50,108,57,67,50,62
6,70,88,87,62,87,87,101,102
7,69,93,73,63,86,63,93,104
8,76,77,96,54,54,84,81,108
0,75,109,96,91,82,68,92,104
1,73,89,57,86,97,89,56,66
2,99,99,60,75,99,97,61,64
3,93,103,108,79,91,73,83,74
4,96,75,95,80,80,72,95,75
5,82,87,56,72,79,69,81,73
6,83,103,92,92,65,92,108,69
7,101,95,72,104,65,64,85,56
8,102,51,58,68,61,94,64,66
0,78,89,56,109,90,97,76,59
1,62,50,84,76,93,68,88,77
2,99,106,58,68,74,89,94,55
3,105,95,52,74,97,107,89,95
4,65,87,101,59,87,58,55,65
5,106,52,87,72,91,61,92,68
6,56,93,63,57,84,90,102,74
7,99,97,56,82,52,62,108,72
8,82,94,98,96,95,105,82,96
0,76,65,100,109,106,80,52,103
1,77,79,70,98,88,90,72,50
2,70,73,53,55,52,57,65,75
3,100,80,99,77,79,68,76,70
4,59,86,96,65,102,86,50,62
5,73,83,59,96,72,61,60,55
6,55,92,53,83,85,62,70,107
7,51,52,65,85,63,63,104,64
8,88,71,100,98,71,66,51,103
0,96,101,91,71,107,104,72,66
1,53,87,64,66,76,50,87,100
2,62,87,66,67,57,78,91,107
3,73,62,90,100,90,65,109,58
4,52,92,67,89,65,100,96,75
5,101,104,77,94,108,65,54,61
6,96,86,71,104,78,59,93,99
7,76,71,62,95,83,102,94,103
8,78,89,52,97,56,100,68,100
0,77,78,86,68,59,106,51,54
1,97,88,65,61,68,103,99,56
2,104,92,55,91,70,96,66,97
3,50,89,53,85,71,72,101,99
4,76,88,50,53,58,109,94,51
5,59,105,74,87,81,93,56,101
6,68,69,92,59,55,107,68,95
7,72,64,72,52,94,100,71,79
8,58,104,106,103,89,56,62,66
0,88,86,54,97,86,93,62,94
1,97,100,97,94,101,70,52,96
2,103,105,92,62,88,86,95,64
3,74,70,57,80,79,94,81,61
4,100,58,54,92,80,65,98,68
5,85,62,67,81,56,52,103,56
6,71,75,102,74,102,103,86,51
7,75,101,81,91,53,52,92,104
8,88,102,57,80,78,89,73,59
0,104,104,58,95,106,99,79,95
1,55,70,100,77,57,67,105,89
2,89,89,106,96,95,99,92,93
3,81,87,71,93,75,108,83,71
4,76,72,76,101,108,83,56,77
5,53,81,60,103,93,74,72,73
6,65,61,95,108,53,73,104,108
7,52,65,77,76,105,74,55,76
8,94,95,105,79,66,103,67,53
0,107,51,50,102,61,88,83,109
1,68,55,101,55,57,102,64,66
2,75,90,101,104,101,68,70,107
3,94,108,56,81,98,60,76,96
4,96,58,82,78,61,53,102,83
5,67,105,76,87,107,89,94,69
6,61,109,92,53,89,80,72,100
7,63,90,96,50,106,57,85,102
8,96,97,94,58,66,53,72,81
0,81,81,105,60,64,105,68,80
1,73,63,65,75,104,60,100,63
2,105,52,104,86,87,86,63,51
3,108,93,101,102,76,58,75,78
4,77,97,84,62,103,92,87,66
5,93,98,70,57,70,73,62,85
6,87,93,65,54,65,102,58,98
7,86,52,63,68,85,94,88,61
8,79,82,59,55,79,80,94,51
0,107,88,54,103,103,82,96,71
1,56,106,95,53,62,53,61,63
2,78,53,95,83,86,86,56,78
3,60,104,75,65,91,63,87,51
4,101,62,69,57,105,105,59,66
5,57,77,94,55,96,64,81,55
6,95,100,50,73,82,73,93,77
7,94,94,103,93,74,68,61,95
8,65,50,104,96,108,102,80,51
0,88,69,91,56,88,56,84,59
1,54,98,96,98,76,66,60,56
2,102,75,69,58,50,52,58,50
3,79,69,59,52,81,51,93,50
4,54,103,99,95,77,79,72,107
5,83,104,91,97,74,100,73,99
6,76,83,69,80,90,68,64,107
7,88,56,92,57,102,64,93,65
8,69,90,71,104,82,72,98,71
0,57,109,81,87,70,99,52,106
1,100,51,94,74,86,95,70,108
2,50,61,64,94,79,76,57,89
3,76,101,97,60,99,96,76,55
4,84,61,53,65,63,108,99,74
5,76,106,91,88,88,95,64,51
6,90,71,64,50,76,60,102,73
7,86,93,78,108,77,87,62,80
8,98,63,58,55,107,76,53,96
0,54,84,109,57,61,90,69,54
1,77,106,73,93,55,50,68,94
2,103,104,74,105,53,79,95,71
3,86,89,103,103,66,81,89,57
4,62,58,71,59,108,94,99,68
5,68,104,60,59,53,90,80,64
6,55,84,82,66,103,82,98,67
7,73,61,79,102,99,77,50,93
8,74,109,96,56,109,81,77,104
0,85,79,78,82,103,83,63,66
1,62,69,53,74,55,107,74,66
2,97,68,95,84,55,62,70,82
3,76,50,86,60,69,94,78,106
4,53,102,101,78,107,106,58,60
5,69,77,84,56,98,85,103,58
6,71,93,72,80,81,87,54,62
7,101,72,102,70,90,79,82,76
8,100,81,51,87,74,68,50,101
0,56,53,67,54,62,104,100,64
1,108,54,70,79,99,71,90,67
2,67,94,52,103,96,82,58,82
3,60,87,81,96,109,107,99,61
4,61,106,104,58,59,58,100,75
5,81,58,97,59,101,94,62,61
6,55,107,104,80,107,94,53,71
7,96,50,81,93,86,72,109,65
8,89,54,51,89,100,64,68,63
0,54,81,106,87,79,97,55,55
1,84,77,61,108,98,58,103,86
2,60,62,76,62,52,71,56,70
3,91,97,96,50,102,83,55,66
4,94,89,79,98,100,72,100,67
5,82,107,82,64,51,71,80,50
6,62,71,70,77,65,102,106,52
7,77,74,64,81,106,59,61,70
8,109,63,98,109,97,82,95,99
0,69,69,83,92,107,91,69,103
1,96,104,58,51,57,106,83,103
2,109,59,54,99,99,85,54,57
3,108,109,85,85,101,82,56,70
4,54,73,71,85,85,109,89,52
5,83,58,53,54,56,89,57,53
6,79,80,91,63,83,86,60,79
7,76,86,105,99,67,95,60,65
8,56,99,73,86,100,74,55,75
0,98,108,58,84,62,97,104,102
1,108,64,87,94,82,61,60,69
2,79,102,80,108,80,71,96,72
3,85,92,109,105,106,81,78,87
4,93,71,81,58,80,51,66,76
5,51,83,102,109,103,65,105,61
6,81,70,78,104,63,57,65,69
7,84,101,97,97,93,76,61,93
8,64,101,107,79,54,93,99,66
0,87,52,53,64,73,58,91,75
1,89,85,94,59,93,106,50,59
2,51,67,65,72,69,65,78,55
3,86,67,50,86,77,90,68,102
4,103,65,61,56,77,101,55,54
5,70,102,109,86,52,92,54,89
6,76,71,94,92,92,98,103,54
7,97,66,99,70,69,106,83,50
8,95,70,95,84,85,74,74,62
0,67,86,88,91,65,71,108,75
1,69,92,75,52,82,107,60,89
2,80,102,50,60,101,107,89,103
3,82,51,95,73,76,85,89,80
4,56,51,65,104,108,94,67,66
5,77,105,62,69,70,52,105,72
6,103,84,62,87,89,92,71,99
7,93,72,57,71,65,83,100,97
8,109,57,87,109,85,79,103,84
0,63,55,97,76,55,104,83,82
1,62,91,77,77,84,55,67,80
2,107,83,107,63,52,59,84,101
3,65,57,94,107,57,62,62,71
4,91,88,52,59,86,109,57,95
5,83,77,91,63,83,59,108,83
6,70,88,90,56,71,86,80,62
7,92,54,75,74,80,90,67,95
8,72,107,106,67,103,52,95,62
0,96,55,78,71,87,86,96,89
1,75,79,72,83,100,83,64,67
2,54,67,88,71,53,75,58,100
3,101,69,102,69,92,109,73,108
4,62,85,58,95,87,56,80,66
5,75,101,98,99,93,62,82,109
6,100,85,100,82,84,88,104,85
7,69,76,95,95,58,99,102,64
8,75,71,109,81,55,57,57,88
0,58,109,79,57,79,107,83,68
1,51,93,103,109,97,52,92,84
2,96,109,108,107,65,68,93,95
3,60,108,100,52,50,83,53,102
4,108,97,76,73,105,64,57,81
5,98,63,53,68,104,58,94,79
6,75,53,75,73,70,109,50,87
7,57,107,72,59,75,82,76,81
8,94,84,97,59,91,82,99,52
0,54,103,102,62,100,50,84,51
1,74,50,66,54,72,106,87,63
2,73,57,66,71,79,97,84,68
3,90,68,96,64,95,77,104,76
4,108,54,65,70,61,109,58,52
5,66,74,82,81,99,94,70,107
6,92,71,77,75,57,68,98,62
7,86,104,87,80,96,52,53,56
8,109,101,51,62,95,60,85,52
0,88,51,61,101,81,105,91,88
1,69,70,56,94,52,107,87,105
2,71,81,109,104,94,62,66,81
3,62,66,99,68,68,58,102,109
4,96,57,83,97,86,60,50,97
5,63,64,96,51,85,107,68,51
6,56,98,107,61,72,67,108,80
7,87,85,77,93,80,67,108,93
8,57,96,85,103,56,107,68,94
0,90,67,97,90,60,58,107,108
1,70,53,79,103,107,94,75,58
2,98,75,78,95,60,103,73,68
3,82,66,99,68,104,80,73,77
4,86,65,86,85,98,64,51,63
5,80,103,53,70,81,70,71,90
6,54,54,106,71,76,93,97,87
7,54,101,83,90,94,80,81,106
8,106,84,70,64,77,68,62,62
0,74,104,98,97,93,85,57,69
1,96,69,65,108,80,105,99,103
2,63,80,78,52,61,78,93,79
3,76,65,97,84,78,59,95,102
4,74,58,74,96,73,50,73,66
5,64,75,93,56,61,86,91,71
6,51,70,90,84,73,71,57,64
7,68,53,90,59,94,75,106,108
8,98,73,55,95,102,79,63,100
0,84,61,89,77,87,63,95,75
1,68,51,87,54,70,108,99,80
2,69,88,100,82,74,61,91,61
3,58,55,72,93,87,86,83,61
4,104,89,79,83,107,64,86,63
5,82,67,58,85,68,87,82,86
6,62,93,65,107,69,73,71,81
7,69,81,101,54,65,88,104,53
8,93,82,86,58,83,78,86,62
0,107,92,104,94,74,104,85,77
1,85,80,60,88,82,73,53,80
2,52,88,80,94,50,75,66,84
3,61,99,53,81,50,73,102,94
4,69,63,75,59,102,77,89,76
5,67,61,87,93,104,91,88,66
6,69,96,70,74,68,51,59,64
7,87,105,80,86,57,98,68,53
8,71,103,59,99,91,72,62,100
0,65,76,96,100,86,79,57,86
1,91,101,90,60,58,109,107,51
2,70,83,67,99,82,86,51,72
3,67,84,96,90,71,50,98,74
4,89,68,67,100,66,81,97,69
5,103,65,81,90,80,103,88,51
6,100,70,53,78,65,59,91,91
7,101,93,50,60,97,69,79,62
8,103,51,75,56,85,53,93,53
0,56,106,56,73,107,94,85,97
1,101,79,62,61,91,57,91,87
2,81,83,64,74,101,87,76,53
3,60,97,62,99,69,70,104,89
4,59,56,88,85,100,102,86,91
5,78,84,62,69,108,78,56,92
6,74,54,76,74,71,90,59,78
7,87,73,83,106,64,59,69,50
8,58,97,50,78,80,85,91,87
0,91,79,106,105,99,68,65,107
1,109,74,71,101,96,90,74,58
2,82,68,82,91,86,96,109,68
3,91,87,72,97,73,63,73,59
4,77,52,103,58,55,66,60,93
5,90,56,90,51,85,58,51,101
6,89,53,77,101,86,54,57,76
7,85,88,58,67,60,65,107,65
8,93,108,108,71,55,51,64,66
0,84,85,71,88,107,102,57,106
1,104,66,67,94,71,62,92,57
2,70,73,102,83,88,88,65,79
3,54,109,88,81,63,58,77,100
4,78,79,73,67,55,53,79,101
5,79,97,73,90,67,86,97,101
6,75,109,100,87,95,61,72,51
7,61,107,76,66,75,103,58,52
8,81,56,63,88,71,54,79,94
0,70,78,90,92,104,90,72,79
1,69,79,70,89,99,64,89,52
2,75,51,109,79,89,106,84,65
3,99,57,104,55,92,65,100,86
4,88,92,89,101,100,103,60,62
5,106,57,60,79,84,104,76,108
6,50,69,75,105,100,71,92,54
7,90,51,56,64,70,83,59,52
8,75,92,97,83,51,71,87,69
0,109,59,69,93,62,64,64,87
1,60,105,57,56,83,75,68,73
2,90,77,50,65,57,80,87,107
3,67,73,102,97,103,98,109,61
4,107,60,103,100,56,102,99,67
5,94,87,78,81,74,99,105,92
6,96,87,72,73,71,69,54,89
7,73,76,60,69,92,104,75,83
8,71,106,74,75,70,103,107,84
0,109,94,106,71,79,75,108,109
1,57,56,56,99,101,62,53,67
2,52,91,92,68,91,85,92,105
3,109,82,79,107,77,98,62,74
4,57,55,73,92,50,63,59,104
5,95,53,55,62,82,84,76,103
6,106,63,57,80,50,56,57,72
7,102,97,50,77,82,83,60,85
8,59,87,59,99,97,79,96,74
0,59,76,55,104,98,104,70,87
1,51,98,82,60,76,73,88,53
2,54,94,59,77,93,68,107,91
3,53,58,51,100,50,91,78,69
4,84,76,58,87,72,75,73,53
5,103,71,69,80,90,90,79,66
6,72,66,109,82,92,79,66,90
7,93,65,89,67,87,54,54,70
8,62,80,80,52,57,87,52,82
0,72,75,104,78,79,102,68,104
1,83,85,63,75,54,101,91,75
2,102,104,108,95,77,97,96,100
3,84,81,65,83,97,60,84,56
4,55,73,98,58,64,105,91,91
5,91,83,74,108,79,89,87,50
6,80,50,104,61,65,100,55,50
7,53,69,62,99,64,69,59,85
8,76,109,107,97,53,51,60,102
0,50,80,57,106,61,100,96,65
1,81,105,62,93,67,106,106,97
2,57,89,85,86,81,83,50,73
3,103,78,50,51,82,75,60,63
4,74,73,93,98,54,106,53,88
5,59,58,98,57,63,61,92,66
6,100,81,96,56,90,79,67,97
7,87,62,102,82,107,82,71,72
8,59,87,93,85,55,95,104,83
0,88,54,87,87,59,55,83,60
1,67,58,65,79,102,66,85,94
2,51,102,70,84,88,76,62,99
3,93,105,54,105,53,103,59,75
4,71,84,73,70,99,84,102,83
5,105,89,52,83,99,84,107,70
